race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id,date,venue,surface
6831,2,1502,9,False,2.5,5,NZ,Gelding,60,--,1162.0,128,7,9,4,2,,,,0.15,3.0,0.2,,,,25.12,22.81,23.64,23.98,,,71.92,38.0,1.9,164,63,2002-09-02,ST,0
6832,5,2218,2,False,5.0,3,GB,Gelding,60,--,1122.0,124,11,5,6,14,10.0,,,6.5,7.75,5.75,,,,13.89,23.41,23.0,24.64,,,82.61,41.0,1.2,128,2,1998-08-06,HV,1
6833,12,4262,3,False,5.0,6,AUS,Brown,61,--,1088.0,124,3,10,3,10,,,,2.75,7.5,2.0,4.5,,,29.14,23.91,22.8,,,,101.56,18.0,2.0,98,18,2005-11-28,HV,0
6834,14,2940,12,False,3.75,3,NZ,Horse,60,B,1019.0,116,7,3,2,1,,,,2.25,2.5,8.75,3.25,,,25.97,23.5,24.82,,,,57.99,8.2,12.0,98,57,2004-08-02,ST,1
6835,14,3917,3,False,4.75,5,USA,Gelding,60,XB,1123.0,130,5,6,10,1,,,,0.75,9.25,5.5,,8.0,,13.8,23.19,23.91,,23.49,,71.36,99.0,12.0,97,57,2003-08-21,ST,0
6836,9,3783,1,False,4.0,3,AUS,Gelding,60,--,1046.0,116,8,7,1,4,,6.0,,1.25,3.5,9.25,2.75,,,25.21,23.4,22.8,,,,104.33,14.0,5.8,27,2,2002-06-27,HV,0
6837,5,1716,6,False,0.0,3,GB,Gelding,60,--,1089.0,124,8,12,9,14,,5.0,,4.0,4.0,3.75,,,,29.09,23.3,22.99,22.85,,,84.03,36.0,1.9,38,149,2003-09-15,HV,0
6838,3,1405,3,False,4.5,4,IRE,Gelding,68,--,1047.0,121,6,1,5,2,10.0,,,5.5,5.5,1.0,,,,24.32,23.62,23.66,,,,100.73,3.9,3.6,97,162,2004-06-22,HV,0
6839,11,820,12,False,2.5,4,IRE,Gelding,60,TT/H,1057.0,126,7,9,11,4,6.0,,,3.25,1.25,1.0,10.0,7.5,,14.93,23.76,24.61,24.19,,,102.36,35.0,2.8,47,64,2004-03-02,ST,1
6840,2,821,1,False,0.0,3,AUS,Gelding,60,--,984.0,122,11,11,8,11,10.0,,,2.75,1.25,2.75,,,,24.52,22.65,25.59,24.26,,,99.17,56.0,12.0,38,154,2001-01-25,HV,0
6841,8,3879,8,False,2.75,3,AUS,Gelding,60,--,1112.0,118,2,6,1,9,8.0,,,1.75,5.5,4.25,0.75,,,14.13,21.99,24.62,,,,95.74,99.0,4.0,80,63,1999-03-11,ST,1
6842,1,1386,3,False,7.75,5,FR,Gelding,80,TT/H-/CP1,1162.0,121,6,10,2,12,,10.0,,8.5,8.75,2.0,,,,24.77,20.9,23.34,25.06,,,58.58,6.0,47.0,111,57,1999-08-12,ST,0
6843,12,3039,9,False,12.0,4,NZ,Gelding,60,--,1131.0,129,7,7,4,13,,,,4.75,4.5,3.75,1.75,,,23.47,21.74,23.85,,23.27,,122.34,54.0,2.5,118,91,1998-12-17,HV,0
6844,7,97,12,False,7.25,3,NZ,Gelding,60,--,1095.0,128,10,4,9,12,8.0,,,2.0,5.75,4.0,,,,28.26,22.68,22.64,24.08,,,99.32,91.0,6.6,7,38,2004-06-11,ST,0
6845,12,3864,8,False,0.0,3,NZ,Gelding,81,--,1049.0,125,2,14,6,10,10.0,,,5.0,5.25,5.75,,,,13.91,22.19,24.17,,,,96.64,16.0,2.7,98,162,2005-07-04,HV,0
6846,11,1880,2,False,8.75,3,AUS,Gelding,60,--,1113.0,116,3,12,6,6,12.0,,,0.75,2.25,4.0,,,,25.06,21.95,23.72,,23.4,,69.72,8.3,9.3,138,95,1999-09-27,ST,0
6847,10,2115,12,False,6.0,5,AUS,Gelding,82,XB,1100.0,112,14,13,1,9,,4.0,,2.75,1.5,3.5,,,,13.4,22.55,22.93,23.71,,21.83,108.39,6.2,1.4,55,18,2004-09-14,ST,0
6848,7,4324,9,False,1.0,7,IRE,Gelding,38,--,1177.0,104,2,1,1,10,,,,2.5,2.0,1.75,31.5,,,25.25,22.53,23.69,23.47,,,82.55,37.0,2.8,47,175,2002-01-31,ST,0
6849,9,1932,3,False,5.0,3,AUS,Gelding,60,TT/H,1205.0,117,7,2,8,6,,,,7.75,4.25,9.0,1.25,,,23.97,22.93,23.32,22.65,,,96.22,12.0,15.0,63,138,2002-07-22,ST,1
6850,1,287,3,False,1.75,5,NZ,Gelding,82,--,1024.0,118,5,7,3,6,9.0,,,2.0,8.5,9.5,4.5,,,24.52,23.85,23.54,23.6,,,69.08,12.0,26.0,7,76,2000-09-26,HV,0
6851,6,1392,2,False,3.75,7,NZ,Brown,60,--,1118.0,124,2,9,2,8,,,,1.0,4.75,8.5,,,,26.05,23.49,22.98,24.4,,,70.15,18.0,13.0,73,110,2003-11-03,ST,0
6852,7,59,8,False,4.75,3,AUS,Gelding,60,--,1198.0,128,2,4,8,7,,,,1.0,2.0,1.25,16.75,7.5,,14.16,22.17,22.94,21.96,24.1,23.38,137.85,90.0,3.0,132,100,2004-03-15,ST,0
6853,2,3518,8,False,4.75,5,NZ,Gelding,60,--,1071.0,131,7,2,7,3,10.0,,,2.5,5.75,6.5,,,,14.27,23.92,22.89,22.98,,,110.63,7.2,23.0,47,40,1999-01-07,HV,0
6854,8,840,5,False,1.25,3,GB,Gelding,60,--,1067.0,127,12,2,1,12,,,,3.5,3.0,4.75,,,,24.77,22.38,23.71,,,,99.54,9.3,1.0,7,177,2003-03-06,ST,0
6855,13,3089,13,False,12.75,3,NZ,Gelding,60,--,1117.0,124,1,1,14,12,7.0,,,3.25,3.25,15.5,5.75,,,14.52,21.54,25.18,23.42,,,84.03,14.0,15.0,117,18,2005-12-13,ST,0
6856,2,3512,14,False,0.0,3,GB,Gelding,60,TT,1198.0,124,6,3,12,12,4.0,,,4.5,2.75,0.5,19.25,,,14.17,25.25,22.89,23.56,,,71.55,29.0,3.1,137,132,2005-06-09,ST,0
6857,7,1967,8,False,3.0,3,AUS,Gelding,57,--,1171.0,120,12,5,5,3,,,,3.25,5.75,1.5,,,,23.75,23.12,24.19,24.13,24.09,,98.99,99.0,4.0,111,2,2001-10-04,ST,0
6858,1,261,3,False,7.0,3,AUS,Gelding,66,--,1095.0,125,10,2,12,6,,,,5.5,4.0,1.25,,,,13.64,22.85,22.57,24.71,,,98.74,99.0,5.1,60,138,1999-08-12,ST,0
6859,10,2276,10,False,4.75,3,AUS,Gelding,40,H,1083.0,127,9,12,2,3,6.0,,,3.25,0.5,3.75,,,,28.32,23.11,24.54,24.43,23.63,,57.39,22.0,1.5,29,138,1998-10-15,ST,0
6860,5,2757,5,False,0.0,3,AUS,Gelding,60,TT1/H1,1061.0,120,3,6,1,9,13.0,,,7.75,4.75,6.0,1.0,,,25.13,21.74,24.94,,24.75,,84.46,31.0,1.3,9,110,2001-09-02,ST,0
6861,1,1136,12,False,9.25,3,NZ,Gelding,65,--,1115.0,130,7,4,2,4,11.0,,,0.5,2.25,0.15,2.5,5.25,,13.57,24.55,23.94,,,,84.18,12.0,6.5,63,110,2001-11-15,ST,0
6862,2,2924,4,False,4.5,3,AUS,Gelding,68,TT/P-/H,1052.0,133,2,4,6,2,,,,4.5,6.0,1.5,5.0,,,14.0,22.0,22.83,,,,59.66,18.0,1.2,132,57,2000-07-24,ST,0
6863,14,3623,5,False,4.0,3,AUS,Gelding,76,B,1066.0,124,3,8,10,10,,8.0,,9.25,3.0,4.0,13.5,,18.0,13.81,23.94,23.37,23.59,,,83.54,16.0,1.6,117,161,2002-03-28,ST,0
6864,9,627,4,False,1.5,4,USA,Gelding,60,TT/B/H/XB,1095.0,117,5,1,11,14,,,,3.0,4.25,3.25,0.2,,,14.42,22.96,23.64,,,,69.92,73.0,2.3,97,40,2006-07-10,ST,1
6865,6,1223,3,False,0.0,2,NZ,Gelding,60,CP,1141.0,133,3,4,6,7,6.0,,,3.25,0.75,3.25,3.75,,,28.49,22.44,24.83,22.76,,,87.39,12.0,6.9,128,157,2000-08-11,ST,0
6866,6,4217,1,False,3.75,4,AUS,Gelding,60,--,1163.0,128,1,6,4,3,,,,3.5,5.5,6.5,4.5,,,23.91,22.51,22.24,,,,57.42,5.8,11.0,164,2,2003-01-23,HV,0
6867,11,3326,1,False,7.0,3,NZ,Gelding,60,--,1037.0,126,4,5,10,5,8.0,,,0.5,2.5,3.0,1.5,3.75,,25.8,22.4,24.02,,,,70.89,99.0,1.1,164,154,2004-08-27,ST,0
6868,12,3754,7,False,2.25,5,AUS,Gelding,60,--,1051.0,120,11,4,4,1,,,,6.75,1.25,9.0,6.0,,,14.23,23.95,24.6,,,,109.61,3.4,22.0,7,50,2001-07-05,ST,0
6869,4,1206,14,False,6.25,3,AUS,Gelding,60,--,1147.0,127,14,2,11,14,,,,1.75,3.75,4.0,8.25,1.5,,23.9,22.95,24.23,24.85,,,69.37,5.8,4.6,138,177,2001-09-17,HV,0
6870,5,2214,4,False,0.25,3,USA,Gelding,60,--,1048.0,130,6,2,12,11,,,,4.5,1.5,0.5,2.5,,,14.24,23.52,23.42,,23.64,,57.77,51.0,5.3,27,63,2003-08-25,ST,0
6871,11,4303,5,False,2.25,3,NZ,Gelding,60,--,1166.0,124,6,1,12,3,,,,1.5,2.75,0.2,,,,23.94,21.48,24.12,,,,100.52,3.9,12.0,118,149,2003-10-23,ST,0
6872,14,325,12,False,0.0,5,AUS,Gelding,60,--,1240.0,124,2,5,9,9,,8.0,,4.25,5.75,4.25,6.75,,,25.43,22.88,21.95,23.2,23.4,,70.64,99.0,8.2,118,175,2004-09-03,HV,0
6873,9,2445,2,False,15.75,3,IRE,Gelding,60,TT/V,1126.0,117,6,4,5,12,5.0,,,3.75,1.0,2.0,6.0,2.25,,13.9,21.51,22.58,,,,97.56,30.0,2.8,128,69,1998-06-11,ST,0
6874,12,3269,12,False,4.75,3,NZ,Gelding,60,--,1045.0,120,9,4,6,11,7.0,,,3.75,2.5,3.5,2.75,1.0,,24.55,23.47,22.97,22.83,,,110.45,11.0,3.6,98,18,2006-07-06,ST,0
6875,10,763,11,False,3.0,3,NZ,Gelding,60,--,1099.0,131,9,11,14,9,12.0,9.0,,8.0,4.5,2.0,0.25,,,24.58,22.29,23.74,30.96,,,108.9,27.0,3.2,55,2,2004-12-10,ST,0
6876,11,4208,7,False,5.25,3,NZ,Gelding,60,--,1096.0,131,2,7,9,11,9.0,,,6.5,3.5,3.5,0.2,0.75,,28.47,21.97,24.47,22.59,,,58.01,7.1,12.0,38,18,2001-01-05,HV,0
6877,3,3765,7,False,8.5,3,NZ,Gelding,60,--,1048.0,131,6,4,3,2,,6.0,,1.25,2.75,4.0,4.75,,,28.42,22.06,24.36,25.9,,,58.14,10.0,16.0,80,150,2004-07-06,ST,0
6878,5,70,7,False,4.75,2,NZ,Gelding,60,B,1019.0,123,5,4,2,9,,10.0,,1.75,10.5,5.25,,,,14.14,21.31,23.66,23.75,,,69.59,55.0,2.5,117,110,2005-03-07,ST,0
6879,2,1644,8,False,4.5,6,NZ,Gelding,55,--,1056.0,124,9,6,9,9,1.0,,,5.5,2.25,6.5,,,,23.8,24.29,23.57,23.65,,,100.23,24.0,2.0,9,154,2003-06-02,ST,0
6880,8,3055,5,False,18.75,2,NZ,Gelding,60,--,1165.0,124,2,10,2,10,,,,5.0,2.75,4.25,,,,24.17,22.58,23.66,24.25,24.78,,98.72,7.1,4.9,47,2,2001-12-10,ST,0
6881,1,4161,2,False,6.0,4,AUS,Gelding,60,B,1218.0,132,12,9,4,7,9.0,,,3.5,1.5,5.75,,,,25.27,22.32,25.06,22.22,,,82.73,10.0,7.1,47,63,2000-03-24,ST,0
6882,12,3051,6,False,10.25,3,NZ,Gelding,60,--,1089.0,130,9,2,14,13,10.0,,,5.0,5.5,4.25,0.5,,,28.78,22.51,23.48,23.84,,,70.47,99.0,1.9,138,132,2004-03-09,ST,0
6883,8,1713,11,False,3.5,3,NZ,Gelding,60,--,1070.0,112,11,10,11,3,4.0,,,0.75,6.25,5.25,,,,14.55,23.5,24.24,23.61,23.16,,71.23,14.0,2.5,137,63,2002-06-06,ST,0
6884,5,2210,2,False,11.0,3,GB,Gelding,60,--,974.0,133,7,3,11,7,,,,4.5,7.0,2.75,11.25,,,26.18,21.96,23.4,,,,139.77,19.0,34.0,29,110,2006-02-27,HV,0
6885,8,2713,2,False,4.25,3,GB,Gelding,60,--,1084.0,132,11,13,6,7,,,,4.0,4.5,4.25,,,,24.32,22.88,24.36,,,,70.57,27.0,3.2,128,39,2005-02-18,ST,0
6886,6,784,13,False,6.25,3,AUS,Gelding,60,PC,1112.0,122,7,10,5,11,5.0,,,5.25,3.0,1.25,8.0,,,29.06,22.54,24.26,21.8,,,58.05,15.0,7.9,97,40,2002-11-28,ST,0
6887,7,1363,12,False,1.5,3,NZ,Gelding,60,--,1235.0,129,11,7,5,2,,,,7.5,3.25,1.25,,7.25,,24.83,22.94,23.17,23.63,,,101.76,98.0,7.5,118,50,2002-01-21,ST,0
6888,4,25,11,False,6.0,3,IRE,Gelding,94,--,1076.0,118,10,14,10,10,,,,8.25,1.25,1.5,,,,23.94,21.73,24.92,24.35,,,101.62,5.7,3.5,63,64,2001-11-19,ST,0
6889,8,1014,5,False,1.25,4,GB,Gelding,60,--,1118.0,129,4,4,2,1,7.0,,,0.25,5.25,6.0,5.0,,,14.89,21.82,23.88,23.61,,,69.98,29.0,11.0,80,134,2001-02-13,ST,0
6890,11,192,10,False,5.75,5,AUS,Gelding,64,--,1122.0,113,1,5,5,2,,,,5.75,3.25,5.25,,,,14.04,23.17,24.34,,,,97.62,7.2,2.1,132,96,2005-07-28,HV,0
6891,4,2644,10,False,3.25,3,AUS,Gelding,60,--,1157.0,122,10,6,2,5,,,,3.0,2.0,2.0,,,,14.06,24.06,23.85,23.15,,,71.35,67.0,2.3,4,63,2002-06-03,HV,0
6892,7,1418,3,False,4.0,3,SAF,Gelding,60,B,1100.0,122,10,1,7,4,6.0,,,1.75,5.0,1.75,,,3.0,23.81,22.56,24.79,23.68,,,83.41,60.0,21.0,138,110,2003-11-03,HV,0
6893,11,2350,6,False,6.25,3,IRE,Gelding,60,--,1045.0,133,2,10,4,3,,,,5.25,5.0,8.25,4.0,,,28.76,22.54,24.45,,23.73,,102.25,99.0,3.2,97,34,2006-06-18,ST,0
6894,8,1598,11,False,2.5,3,IRE,Gelding,60,TT/H/P,1136.0,112,13,6,3,9,,,,9.0,7.75,7.5,5.75,,,13.85,22.35,22.74,23.02,,,70.36,22.0,4.6,118,177,1998-10-08,ST,0
6895,5,842,8,False,0.0,3,NZ,Gelding,60,--,1194.0,133,2,8,9,11,11.0,,,2.5,4.5,5.25,,,,24.41,23.23,23.14,,,,57.26,11.0,4.6,118,18,2002-06-10,ST,0
6896,6,4053,7,False,0.15,5,AUS,Gelding,60,--,1238.0,120,7,7,6,8,6.0,,,6.25,4.75,4.25,,,,25.22,22.69,24.38,23.05,,,95.86,6.9,1.9,128,100,2001-01-10,HV,0
6897,11,1654,3,False,0.75,4,AUS,Gelding,60,--,1063.0,118,4,8,1,9,11.0,,,2.25,2.0,4.5,,4.5,,29.33,24.29,24.76,,,,101.28,2.5,10.0,47,63,2006-01-29,ST,0
6898,5,2999,11,False,0.0,3,IRE,Gelding,34,TT/H,1227.0,119,4,8,8,8,,,,3.75,0.25,4.25,4.0,,,24.95,22.69,24.83,25.16,,,101.46,37.0,11.0,118,63,2003-09-28,HV,0
6899,9,3718,7,False,8.0,3,AUS,Gelding,60,--,1087.0,130,9,6,7,6,,,,0.75,5.25,7.5,,,,23.7,22.23,25.12,24.08,,,97.39,17.0,2.7,80,18,2005-10-06,HV,0
6900,12,489,5,False,6.75,3,AUS,Gelding,30,--,1063.0,125,8,4,4,6,,,,8.25,1.75,5.25,,,,23.71,22.29,25.0,23.3,,,83.02,7.4,1.3,75,138,2003-08-18,HV,0
6901,10,279,13,False,0.25,4,AUS,Gelding,60,TT/H/XB,1150.0,116,8,13,13,3,,,,2.25,3.0,2.25,6.25,,,23.42,24.77,23.15,23.68,,,69.53,13.0,1.4,7,132,2000-09-01,HV,0
6902,2,1401,7,False,22.75,3,IRE,Gelding,60,--,1050.0,133,1,2,2,5,,,,1.5,3.0,0.75,3.25,17.75,,14.61,23.69,22.04,23.38,,,71.35,6.9,6.5,97,63,2005-11-03,ST,0
6903,9,2341,11,False,4.5,3,NZ,Gelding,60,XB1,1164.0,114,8,12,1,10,,,,2.0,1.75,7.25,,3.25,,28.55,23.37,22.44,,,,108.28,66.0,2.3,38,150,2000-05-30,ST,0
6904,2,583,6,False,12.0,6,NZ,Gelding,60,--,1027.0,124,9,5,3,1,10.0,,,8.5,4.0,6.75,6.0,2.0,,14.14,20.69,24.17,23.7,,,100.86,21.0,7.0,63,175,2000-06-10,ST,0
6905,10,3166,11,False,7.75,3,IRE,Gelding,60,--,1194.0,125,1,3,8,11,5.0,,,2.5,6.25,5.25,9.75,,,29.42,24.8,23.68,23.04,,,101.34,32.0,24.0,75,138,1998-11-05,ST,0
6906,4,2300,3,False,0.5,3,IRE,Gelding,60,--,1108.0,125,5,14,8,1,,,,1.25,1.0,9.25,,,,28.26,22.63,23.58,,,,71.7,11.0,6.2,9,76,2001-08-02,HV,0
6907,2,3534,8,False,9.25,3,NZ,Gelding,60,--,1086.0,113,5,3,3,9,1.0,,,0.75,2.25,2.0,8.25,,,13.47,22.72,23.41,,,,96.64,11.0,21.0,47,34,2002-10-30,ST,0
6908,2,1081,13,False,0.0,4,IRE,Gelding,60,--,1149.0,123,14,10,11,2,10.0,,,5.25,2.5,5.75,4.0,,,14.1,23.42,21.85,23.3,,,83.64,11.0,5.3,69,132,1998-09-06,HV,0
6909,11,2425,10,False,7.0,3,AUS,Brown,60,--,1045.0,130,8,13,6,9,4.0,,,2.25,4.75,0.5,3.25,,,25.71,22.87,24.15,,,,100.91,99.0,2.4,128,18,2001-08-13,HV,0
6910,4,1558,11,False,8.5,5,IRE,Gelding,60,--,1170.0,121,6,7,10,2,4.0,,,0.5,2.75,1.75,,,,24.76,23.12,23.47,24.14,,,101.48,20.0,1.4,75,149,2006-07-24,HV,0
6911,5,4022,10,False,3.75,3,AUS,Gelding,60,--,1080.0,130,11,5,11,4,,,,6.0,0.25,3.75,0.5,,,14.06,20.87,24.72,,,,70.54,14.0,13.0,9,18,2003-11-16,ST,0
6912,7,2830,1,False,6.0,3,SAF,Gelding,60,--,1133.0,122,5,8,4,8,6.0,,,3.0,1.75,7.5,,,,25.13,23.13,24.63,22.3,,,111.6,11.0,5.3,98,154,2002-03-25,HV,0
6913,2,4151,4,False,0.0,5,NZ,Gelding,54,--,1163.0,117,1,5,2,2,8.0,,,0.75,2.0,5.75,8.0,,,29.31,21.51,24.25,,,,121.7,5.2,2.3,47,162,2001-01-19,ST,0
6914,5,821,10,False,2.75,3,AUS,Colt,60,--,1143.0,127,11,13,7,10,11.0,,,0.15,4.5,5.75,5.25,,,24.89,22.3,23.35,22.93,,,70.45,32.0,1.7,109,162,2004-06-25,HV,0
6915,2,1652,8,False,4.75,3,GB,Gelding,44,--,1161.0,124,9,13,3,9,1.0,,,2.75,4.25,5.0,,,,23.64,23.31,23.6,22.71,,,101.08,3.7,2.9,137,40,2002-03-04,ST,0
6916,12,968,8,False,0.5,3,USA,Gelding,86,CP,1073.0,125,4,5,14,12,,5.0,,6.25,9.0,4.0,4.25,,,13.17,21.97,25.34,,,,110.7,3.2,3.6,118,64,2004-09-06,ST,0
6917,4,3299,12,False,2.25,3,AUS,Gelding,31,--,1073.0,130,12,5,11,7,,,,0.5,2.0,5.25,5.0,,,15.79,23.72,23.51,,,,83.53,16.0,3.9,36,145,2001-03-26,HV,0
6918,2,692,3,False,8.5,6,AUS,Gelding,83,--,1150.0,133,12,3,4,9,,,,0.75,4.5,3.5,2.25,2.25,,25.2,23.2,23.61,,,,85.46,7.8,41.0,38,34,2002-10-03,ST,0
6919,7,2076,2,False,0.1,3,AUS,Gelding,60,--,1118.0,130,3,1,3,2,,,,1.75,6.25,3.5,,,,24.31,22.76,23.7,23.2,,,71.16,5.2,42.0,118,115,2005-08-25,HV,0
6920,10,1015,1,False,0.0,5,AUS,Gelding,49,--,1023.0,130,9,12,1,9,9.0,,,0.75,2.0,0.75,9.5,,,24.78,22.52,24.75,23.21,,,110.52,7.9,3.8,60,177,2003-09-01,HV,0
6921,10,2258,14,False,2.5,3,AUS,Gelding,60,--,1067.0,119,5,4,8,10,,,,6.25,0.15,7.75,4.75,,,14.6,23.0,23.14,23.12,24.11,,57.37,28.0,7.4,75,110,2001-11-01,ST,0
6922,10,1194,9,False,7.0,3,NZ,Gelding,58,TT/CP/H,1064.0,128,5,12,11,8,5.0,8.0,,1.0,8.5,1.25,1.5,,,14.49,22.79,23.19,,,,114.07,7.2,1.2,7,115,2003-07-03,HV,0
6923,1,3971,5,False,7.0,3,AUS,Gelding,60,TT,1162.0,125,2,12,4,3,10.0,,,1.0,4.5,7.25,4.0,1.0,,24.69,23.74,22.45,,,,69.81,38.0,2.7,63,21,2001-02-02,HV,0
6924,6,125,3,False,2.75,3,AUS,Gelding,42,H/SR,1125.0,125,7,2,4,3,4.0,,,0.5,4.0,2.75,2.0,,,14.05,22.94,24.38,23.2,24.45,,71.56,16.0,1.5,137,34,2005-03-24,ST,0
6925,11,2340,1,False,5.0,3,AUS,Gelding,60,--,1095.0,125,1,5,1,1,10.0,12.0,,2.5,8.0,3.5,,,,25.48,23.52,25.07,,,,84.38,20.0,,29,50,2005-12-13,ST,0
6926,6,3846,9,False,0.75,5,NZ,Gelding,60,--,1091.0,126,4,8,13,5,4.0,,,7.0,3.5,3.75,2.75,,,14.55,22.08,23.62,,,,100.04,32.0,1.9,75,2,1999-09-30,HV,0
6927,3,2931,6,False,5.75,3,AUS,Gelding,60,TT/B,1102.0,123,6,10,7,7,9.0,,4.0,8.25,4.25,2.75,,31.25,,25.0,20.92,23.43,,,,71.57,12.0,4.4,55,18,2004-03-18,ST,0
6928,1,1861,13,False,2.75,3,NZ,Gelding,120,TT/B,1192.0,131,2,6,10,2,,9.0,,9.0,5.0,0.5,,,,24.5,22.88,25.07,25.13,23.55,,69.73,16.0,4.5,54,64,2003-08-25,HV,0
6929,11,1374,10,False,0.0,3,AUS,Gelding,70,--,1242.0,116,3,9,13,2,7.0,,,0.25,2.25,1.75,,,,28.85,22.49,24.89,23.9,,,102.03,10.0,27.0,80,18,2003-08-14,ST,0
6930,8,570,12,False,5.25,3,AUS,Gelding,60,--,1112.0,115,8,6,6,6,3.0,,,1.5,2.75,3.5,9.0,,,25.91,22.59,23.41,21.73,23.06,,96.42,7.0,3.0,47,34,2005-09-01,ST,1
6931,7,4096,4,False,8.25,4,AUS,Gelding,60,--,1169.0,120,8,6,4,4,4.0,,,2.0,5.0,4.0,0.25,,,25.16,24.04,24.03,,,,137.17,57.0,1.7,97,149,2001-06-22,HV,1
6932,4,3051,13,False,3.75,3,NZ,Gelding,60,--,990.0,119,9,5,2,1,,,,6.25,3.5,1.25,7.0,,,28.93,22.61,22.76,24.53,,,57.82,11.0,30.0,118,40,1998-09-06,ST,0
6933,8,4368,1,False,9.25,3,AUS,Gelding,87,--,1186.0,133,9,2,4,1,4.0,,,2.0,4.25,2.75,,,,24.78,22.75,23.27,24.34,,,72.36,5.2,7.8,4,50,2003-03-06,ST,0
6934,14,27,11,False,4.5,3,AUS,Colt,101,--,1114.0,126,10,4,2,12,7.0,,,2.25,0.5,4.0,,,,13.09,22.72,24.63,24.16,23.66,,102.75,2.2,4.3,164,21,2001-07-09,ST,0
6935,6,2711,1,False,2.75,3,AUS,Gelding,60,--,1217.0,133,7,10,5,14,5.0,8.0,,5.25,0.75,0.25,,,,13.82,22.35,24.09,25.06,,,84.27,21.0,11.0,38,50,1998-11-30,HV,0
6936,7,2783,2,False,6.75,6,USA,Gelding,60,--,1218.0,122,9,8,13,12,5.0,,,2.75,3.75,4.5,6.5,9.5,,14.98,22.0,23.52,,,,55.95,7.9,20.0,7,110,2003-03-27,HV,0
6937,7,462,7,False,1.0,3,NZ,Gelding,60,--,1070.0,120,1,3,4,4,9.0,7.0,,4.25,1.0,3.75,,,,14.74,21.95,23.69,,,,102.51,99.0,6.5,60,38,2005-03-28,HV,0
6938,12,3319,11,False,3.5,3,AUS,Gelding,60,--,1099.0,117,12,1,4,12,5.0,,,5.0,3.0,6.5,5.5,,,25.67,21.96,24.8,24.81,,,70.36,7.2,4.6,137,26,2000-09-05,ST,0
6939,4,3098,5,False,3.75,3,NZ,Gelding,60,TT-/V/XB,1092.0,123,1,8,7,8,5.0,,,4.5,0.75,0.2,1.25,,,29.18,22.11,24.24,23.88,23.23,,69.78,6.9,8.9,55,64,1999-11-15,HV,0
6940,1,2830,4,False,2.0,3,IRE,Gelding,60,--,1057.0,123,5,3,9,11,14.0,,,8.0,4.75,6.5,2.25,,,25.59,23.83,24.74,,,,140.41,3.1,2.3,118,150,2001-11-08,ST,0
6941,8,2360,6,False,0.0,3,IRE,Gelding,60,XB1,1148.0,124,5,1,10,8,9.0,,,0.5,6.5,4.5,2.5,,0.75,25.52,23.24,25.51,,,,70.16,17.0,1.8,164,93,2005-01-31,ST,0
6942,7,3603,3,False,2.75,2,GB,Gelding,60,--,1104.0,114,6,12,6,6,7.0,,,6.75,10.25,3.25,6.75,,,24.28,22.47,25.36,24.35,,,56.02,99.0,3.9,118,110,2006-03-23,HV,0
6943,7,1393,9,False,5.75,3,AUS,Gelding,60,TT/H,1006.0,130,8,13,12,10,3.0,,,2.25,6.0,3.25,7.75,,,23.91,23.73,22.71,22.92,24.94,,85.31,9.5,1.4,117,100,2004-08-02,ST,0
6944,10,3957,10,False,8.25,3,NZ,Gelding,60,--,1191.0,111,7,12,13,4,1.0,,,2.5,0.25,3.0,,,,23.59,23.49,22.61,,23.6,,82.91,27.0,1.5,109,161,1998-07-06,ST,0
6945,10,3006,1,False,1.75,6,AUS,Gelding,73,--,1219.0,123,9,14,7,3,,,,2.5,5.75,2.25,2.0,,,24.59,25.2,24.46,24.62,,,57.77,21.0,8.2,54,183,1999-02-11,ST,0
6946,9,2861,7,False,0.5,3,IRE,Gelding,50,B,1108.0,125,9,13,6,7,,,,3.0,0.25,5.75,5.0,,,14.11,24.4,24.36,24.27,,,70.99,21.0,47.0,7,34,2002-06-18,ST,0
6947,6,1784,11,False,9.75,3,GB,Gelding,81,TT1/B1,1031.0,113,14,12,12,3,,,,6.25,3.75,6.25,,,,24.31,22.7,23.45,,,,101.45,99.0,3.0,73,106,2005-02-15,HV,0
6948,9,4002,12,False,0.5,3,NZ,Gelding,60,--,1103.0,127,5,5,11,9,,,,0.5,4.5,1.75,1.25,3.25,,13.72,23.87,24.06,23.28,,,84.7,3.2,1.4,75,9,2005-10-06,ST,0
6949,8,2020,3,False,0.5,2,IRE,Gelding,66,B,1069.0,119,6,3,7,10,,,,2.5,5.75,0.15,,,,28.32,23.24,24.23,23.64,,,58.76,67.0,1.7,132,154,2005-08-11,ST,0
6950,12,4068,7,False,12.25,4,NZ,Gelding,78,--,999.0,125,14,8,12,2,4.0,,,1.5,4.25,2.75,5.0,0.5,,13.21,22.22,24.19,,24.4,,97.36,7.9,,55,50,2001-01-22,HV,0
6951,9,1820,12,False,10.75,3,USA,Gelding,52,--,1011.0,128,9,7,5,10,,,,11.0,1.0,1.75,6.0,3.0,,13.83,22.81,23.12,24.66,,,97.79,6.7,1.5,27,150,2004-09-24,HV,0
